provider_id,name,type,Fields Description,
2031,St. Lawrence Convent,EDUCATION FEES,NULL,
2032,"St Marys Bethany Central School, Valakom , Kollam",EDUCATION FEES,NULL,
2033,"St Mary'S Bethany School, Karimba",EDUCATION FEES,NULL,
2034,St. Mary's EM Public School Uliyakovil,EDUCATION FEES,NULL,
2035,ST. MARY'S ENGLISH HIGH SCHOOLGEDDALA HALLI BENGALURU.,EDUCATION FEES,NULL,
2036,St Mary'S English Medium School Pullichira Kollam,EDUCATION FEES,NULL,
2037,"St Mary'S Girls High School ,Payyanur",EDUCATION FEES,NULL,
2038,ST MARY'S HIGHER SECONDARY SCHOOL CHAMPAKULAM,EDUCATION FEES,NULL,
2039,"St. Mary'S Higher Secondary School, Irinjalakuda",EDUCATION FEES,NULL,
2040,ST MARYS PUBLIC SCHOOL NAKAPUZHA,EDUCATION FEES,NULL,
2041,St. Mary's Public School Puthuppally,EDUCATION FEES,NULL,
2042,"St. Marys School ,Bangalore",EDUCATION FEES,NULL,
2043,St. Mary'S Senior Secondary School Ranny,EDUCATION FEES,NULL,
2044,"St. Meera'S Public School, Perambra.",EDUCATION FEES,NULL,
2045,ST MICHAEL'S AI HSS Kannur,EDUCATION FEES,NULL,
2046,"St. Michaels Anglo Indian School, Kannur",EDUCATION FEES,NULL,
2047,"St.Michael'S E.M.L.P.School, Westhil,Kozhikode",EDUCATION FEES,NULL,
2048,St Michael'S High School,EDUCATION FEES,NULL,
2049,ST. NORBERT SCHOOL,EDUCATION FEES,NULL,
2050,ST. NORBERT SCHOOL DODDAGUBBI BANGALORE.,EDUCATION FEES,NULL,
2051,"St Norbert School Koppa, Bangalore",EDUCATION FEES,NULL,
2052,"St Pauls Bethani School, Kolenchery, Ernakulam",EDUCATION FEES,NULL,
2053,ST.PAUL'S ENGLISH HIGHER SECONDARY SCHOOL KOLLENGODE,EDUCATION FEES,NULL,
2054,"St Pauls English Medium High School ,Pattambi",EDUCATION FEES,NULL,
2055,"St Paul'S Public School, Pallom",EDUCATION FEES,NULL,
2056,"St. Peter Convent School (Junior), Mohan Nagar, Kurukshetra",EDUCATION FEES,NULL,
2057,"St. Peter Convent School (Senior), Mohan Nagar, Kurukshetra",EDUCATION FEES,NULL,
2058,"St. Peters Lp School, Vaduthala",EDUCATION FEES,NULL,
2059,"St. Ritas High School Ponnurunni, Ernakulam",EDUCATION FEES,NULL,
2060,St.Rossello'S English School,EDUCATION FEES,NULL,
2061,"St Savio English Medium School, Vallikadavu, Kasargod",EDUCATION FEES,NULL,
2062,St Theresa Bacq Public School,EDUCATION FEES,NULL,
2063,ST THERESE CONVENT PRE PRIMARY SCHOOL DOMBIVLI MUMBAI.,EDUCATION FEES,NULL,
2064,ST. THERESE CONVENT SCHOOL.D0MBIVLI,EDUCATION FEES,NULL,
2065,St Therese Convent School Dombivli Mumbai,EDUCATION FEES,NULL,
2066,ST THOMAS CONVENT PRE PRIMARY SCHOOL DOMBIVLI,EDUCATION FEES,NULL,
2067,ST THOMAS CONVENT SCHOOL DOMBIVLI,EDUCATION FEES,NULL,
2068,St Thomas High School,EDUCATION FEES,NULL,
2069,ST THOMAS HIGH SCHOOL,EDUCATION FEES,NULL,
2070,ST.THOMAS PRIMARY SCHOOL,EDUCATION FEES,NULL,
2071,"St. Thomus Convent School, Kurukshetra",EDUCATION FEES,NULL,
2072,"St Vincent Cmi Recidential School ,Pala",EDUCATION FEES,NULL,
2073,"St Vincents Convent School ,Keralapuram",EDUCATION FEES,NULL,
2074,St Vivekanand Sr Sec School,EDUCATION FEES,NULL,
2075,"St. Xavier'S High School, Panipat",EDUCATION FEES,NULL,
2076,Sunrise Vidhyalay,EDUCATION FEES,NULL,
2077,"Sushila Model School, Ghaziabad",EDUCATION FEES,NULL,
2078,Suvigya The School,EDUCATION FEES,NULL,
2079,S. V. Polytechnic College,EDUCATION FEES,NULL,
2080,Swami Vivekanand University,EDUCATION FEES,NULL,
2081,"Swaraj Public School, Damla, Yamunanagar",EDUCATION FEES,NULL,
2082,"Swargarani Public School Rajarajeshwarinagar, Bangalore",EDUCATION FEES,NULL,
2083,SWARGARANI SCHOOL,EDUCATION FEES,NULL,
2084,Swarnim International School,EDUCATION FEES,NULL,
2085,Swathy Central School Vaniamkulam,EDUCATION FEES,NULL,
2086,Sweekaar Academy of Rehabilitation Sciences,EDUCATION FEES,NULL,
2087,Takshila School Amhed Nagar,EDUCATION FEES,NULL,
2088,Takshila School Sangli,EDUCATION FEES,NULL,
2089,Talent International School,EDUCATION FEES,NULL,
2090,Tathya Pharmacy College,EDUCATION FEES,NULL,
2091,Team Good Shepherd Academy Chalisgaon Pre Primary,EDUCATION FEES,NULL,
2092,Team Good Shepherd Academy Chalisgaon Primary,EDUCATION FEES,NULL,
2093,Team Good Shepherd Academy Chalisgaon Secondary,EDUCATION FEES,NULL,
2094,Team Good Shepherd Academy Dharangaon  Pre Primary,EDUCATION FEES,NULL,
2095,Team Good Shepherd Academy Dharangaon Primary,EDUCATION FEES,NULL,
2096,Team Good Shepherd Academy Dharangaon Secondary,EDUCATION FEES,NULL,
2097,Team Good Shepherd Academy Dindori Pre Primary,EDUCATION FEES,NULL,
2098,Team Good Shepherd Academy Dindori Primary,EDUCATION FEES,NULL,
2099,Team Good Shepherd Academy Manur Pre Primary,EDUCATION FEES,NULL,
2100,Team Good Shepherd Academy Manur Primary,EDUCATION FEES,NULL,
2101,Team Good Shepherd Academy Manur Secondary,EDUCATION FEES,NULL,
2102,Team Good Shepherd Academy Pimpalner Pre Primary,EDUCATION FEES,NULL,
2103,Team Good Shepherd Academy Pimpalner Primary,EDUCATION FEES,NULL,
2104,Team Good Shepherd Academy Sakri Pre Primary,EDUCATION FEES,NULL,
2105,Team Good Shepherd Academy Sakri Primary,EDUCATION FEES,NULL,
2106,Team Good Shepherd Academy  Sakri Secondary,EDUCATION FEES,NULL,
2107,"Technical Higher Secondary School, Muttada",EDUCATION FEES,NULL,
2108,THAHANI ENGLISH SCHOOL,EDUCATION FEES,NULL,
2109,THE CLASS OF ONE,EDUCATION FEES,NULL,
2110,The Coordinatory Gujrat Community College Of Fire And Safety,EDUCATION FEES,NULL,
2111,The Emerald Heights Boarding Unit,EDUCATION FEES,NULL,
2112,The Emerald Heights Foundation School,EDUCATION FEES,NULL,
2113,The Emerald Heights International School,EDUCATION FEES,NULL,
2114,The Global Edge School - Banjara Hills,EDUCATION FEES,NULL,
2115,The Global Edge School-Kokapet,EDUCATION FEES,NULL,
2116,The Global Edge School - Kukatpally,EDUCATION FEES,NULL,
2117,The Global Edge School - Madhapur,EDUCATION FEES,NULL,
2118,The Global Edge School - Vasanthanagar,EDUCATION FEES,NULL,
2119,The Global Open University Nagaland,EDUCATION FEES,NULL,
2120,The Gurukul Jyotisar,EDUCATION FEES,NULL,
2121,The Gurukul - Kindergarten,EDUCATION FEES,NULL,
2122,"The Gurukul Nilokheri, Nilokheri",EDUCATION FEES,NULL,
2123,The Gurukul Sec-20 Panchkula,EDUCATION FEES,NULL,
2124,The Gurukul Sec-29 Panchkula,EDUCATION FEES,NULL,
2125,The Gurukul - Suncity,EDUCATION FEES,NULL,
2126,The Harbor International School,EDUCATION FEES,NULL,
2127,"The Heritage Convent School, Panipat",EDUCATION FEES,NULL,
2128,The Institute Of Civil Engineers,EDUCATION FEES,NULL,
2129,The International School Of Thrissur,EDUCATION FEES,NULL,
2130,The Leads School,EDUCATION FEES,NULL,
2131,The Madras Seva Sadan Unit Sir Mutha School,EDUCATION FEES,NULL,
2132,"The Milestone School, Samalkha",EDUCATION FEES,NULL,
2133,The Millennium School Amritsar,EDUCATION FEES,NULL,
2134,The Millennium School Bathinda,EDUCATION FEES,NULL,
2135,The Millennium School Cuddalore,EDUCATION FEES,NULL,
2136,The Millennium School Gerugambakkam,EDUCATION FEES,NULL,
2137,The Millennium School Hmel Bathinda,EDUCATION FEES,NULL,
2138,The Millennium School Indore,EDUCATION FEES,NULL,
2139,The Millennium School Kurukshetra,EDUCATION FEES,NULL,
2140,The Millennium School Lucknow,EDUCATION FEES,NULL,
2141,The Millennium School Meerut,EDUCATION FEES,NULL,
2142,The Millennium School- Noida,EDUCATION FEES,NULL,
2143,The Millennium School- Noida,EDUCATION FEES,NULL,
2144,The Millennium School Panipat,EDUCATION FEES,NULL,
2145,The Millennium School Patiala,EDUCATION FEES,NULL,
2146,The Millennium School Surat,EDUCATION FEES,NULL,
2147,The Millennium School Surat Dsp Charges,EDUCATION FEES,NULL,
2148,The Mother School Kannur,EDUCATION FEES,NULL,
2149,The North Star School,EDUCATION FEES,NULL,
2150,The Premia Academy,EDUCATION FEES,NULL,
2151,The Prodigies International School,EDUCATION FEES,NULL,
2152,The Psbb Millennium School Omr,EDUCATION FEES,NULL,
2153,The Pssb Millennium School Coimbatore,EDUCATION FEES,NULL,
2154,The Sanskriti School,EDUCATION FEES,NULL,
2155,The Shriram Millennium School Faridabad,EDUCATION FEES,NULL,
2156,The Srijan School,EDUCATION FEES,NULL,
2157,The Stepping Stone School,EDUCATION FEES,NULL,
2158,"Tiny Tots Nursery School ,Westhil Calicut",EDUCATION FEES,NULL,
2159,Tirtheden Pvt Ltd,EDUCATION FEES,NULL,
2160,TKM Centenary Public School,EDUCATION FEES,NULL,
2161,"TMM Central School , Thazhava",EDUCATION FEES,NULL,
2162,Toc H Public School,EDUCATION FEES,NULL,
2163,TRAVANCORE DEVASWOM BOARD CENTRAL SCHOOL CHKVLY,EDUCATION FEES,NULL,
2164,Trinity LyceumFatima Road Kollam,EDUCATION FEES,NULL,
2165,TRINITY LYCEUM NANTHIRICKAL KOLLAM,EDUCATION FEES,NULL,
2166,UMARIYYA PUBLIC SCHOOL,EDUCATION FEES,NULL,
2167,U M Kanya Vidhyalay Shree Vkkm,EDUCATION FEES,NULL,
2168,Universal Kingdom High School,EDUCATION FEES,NULL,
2169,University of Science and Technology Meghalaya,EDUCATION FEES,NULL,
2170,Ursuline English Medium School Pariyaram,EDUCATION FEES,NULL,
2171,Utkarsh Classes and Edutech Pvt. Ltd.,EDUCATION FEES,NULL,
2172,Vbgis Primary And Upper Primary English Medium,EDUCATION FEES,NULL,
2173,Vbgis Primary And Upper Primary Gujarati Medium,EDUCATION FEES,NULL,
2174,Vbgis School - Hostel And Food,EDUCATION FEES,NULL,
2175,Vbgis School - Transportation,EDUCATION FEES,NULL,
2176,Vbgis Secondary And Higher Seconadry English Medium,EDUCATION FEES,NULL,
2177,Vbgis Secondary And Higher Secondary Gujarati Medium,EDUCATION FEES,NULL,
2178,Vedaa Public School,EDUCATION FEES,NULL,
2179,Velankanni Matriculation Hr Sec School-AshokNagar,EDUCATION FEES,NULL,
2180,Venus World Schools,EDUCATION FEES,NULL,
2181,"Vidya Public School, Connaught Place",EDUCATION FEES,NULL,
2182,Vidyashilp Academy,EDUCATION FEES,NULL,
2183,Vijayamatha E.M. H S Ponnani,EDUCATION FEES,NULL,
2184,Vijay College Of Education,EDUCATION FEES,NULL,
2185,"Vikas Central School, Bengaluru",EDUCATION FEES,NULL,
2186,"Vimala Central School,Perumbavoor",EDUCATION FEES,NULL,
2187,Vimala English Vidyalaya Kalathara,EDUCATION FEES,NULL,
2188,Vimohan Balmandir Shree Vallabh Kanya Kelawani Mandal,EDUCATION FEES,NULL,
2189,"Vishvas Public School (Junior Wing ), Shahabad Markanda",EDUCATION FEES,NULL,
2190,"Vishvas Public School, Nalvi",EDUCATION FEES,NULL,
2191,"Vishvas Public School (Senior Wing ), Shahabad Markanda",EDUCATION FEES,NULL,
2192,"Vishvas Sr. Sec. School, Hisar",EDUCATION FEES,NULL,
2193,"Viswadeepthi School, Aluva",EDUCATION FEES,NULL,
2194,Vivekananda Mission High School,EDUCATION FEES,NULL,
2195,"VVR Public School, Doddankannahalli",EDUCATION FEES,NULL,
2196,Vyasa Vidya Nikethan Central School Chalakudy,EDUCATION FEES,NULL,
2197,Warren Academy School,EDUCATION FEES,NULL,
2198,Whitefield Global School,EDUCATION FEES,NULL,
2199,WINNERS PUBLIC SCHOOL KARIMANNOOR,EDUCATION FEES,NULL,
2200,"Xaviers High School, Bhubaneswar",EDUCATION FEES,NULL,
2201,"Yes English School Mattaya, Palakkad.",EDUCATION FEES,NULL,
2202,Abhushan Residency C Wing,EDUCATION FEES,NULL,
2203,Amrut Ganga H1 Cooperative Hsg. Soc. Ltd.,EDUCATION FEES,NULL,
2204,Association of Apartment Owners Of Star Court Cluster,EDUCATION FEES,NULL,
2205,Avalon Residency Welfare Society,EDUCATION FEES,NULL,
2206,Darshan Ricco Co Operative Housing Society,EDUCATION FEES,NULL,
2207,D D Plaza Co-Op Premises Society Ltd,EDUCATION FEES,NULL,
2208,Ebony Greens Apartments Owners Association,EDUCATION FEES,NULL,
2209,Fairfield Co Operative Housing Society Ltd,EDUCATION FEES,NULL,
2210,Ganesh Residency Maintainance Co Op Soc,EDUCATION FEES,NULL,
2211,Goverdhan Villa Maintenance Society,EDUCATION FEES,NULL,
2212,Indradhanush Flats Service Society,EDUCATION FEES,NULL,
2213,Janapriya Nile Valley Block 2A Owners Welfare Association,EDUCATION FEES,NULL,
2214,JNC The Park Home Buyers Society,EDUCATION FEES,NULL,
2215,Kamala Ashish No 3 Co Operative Housing Society Limited,EDUCATION FEES,NULL,
2216,Lodha Meridian Owners Welfare Society 4Th Phase,EDUCATION FEES,NULL,
2217,Parkwoods B1 Co Operative Housing Soc Ltd,EDUCATION FEES,NULL,
2218,Parkwoods B2 Co Operative Housing Soc Ltd,EDUCATION FEES,NULL,
2219,Parkwoods C Co Operative Housing Soc Ltd,EDUCATION FEES,NULL,
2220,Pearl Regalia Welfare And Maintenance Society,EDUCATION FEES,NULL,
2221,Pristine City Phase I Co Opertive Housing,EDUCATION FEES,NULL,
2222,SAFAL PARISAR 1 ( PARISAR CO OPERATIVE HOUSING SERVICE SOCIETY LIMITED VIBHAG - 1),EDUCATION FEES,NULL,
2223,Shree Apartment A And B Sahkari Gruhrachna Sanstha Maryadit,EDUCATION FEES,NULL,
2224,Shree Ganesh Co Op Hsg Soc Ltd,EDUCATION FEES,NULL,
2225,Someshwar Ashirwad Co Operative Housing Society,EDUCATION FEES,NULL,
2226,Sterling Heights Co Operative Housing Service Society Ltd M - Building,EDUCATION FEES,NULL,
2227,Sushobha Apartment Condominium,EDUCATION FEES,NULL,
2228,The Hans Bhawan Friends Cooperative Group Housing Society Limited,EDUCATION FEES,NULL,
2229,Viviana Co Operative Housing Society Limited,EDUCATION FEES,NULL,
2230,Viviana Co Op Hsg Soc Ltd Cultural Forum,EDUCATION FEES,NULL,
2231,Madhya Pradesh Chamber Of Commerce And Industry,EDUCATION FEES,NULL,
2232,Rajindra Gymkhana And Mahendra Club Ltd,EDUCATION FEES,NULL,
2233,The Institute Of Indian Foundrymen,EDUCATION FEES,NULL,
2428,Bhagalpur Electricity Distribution Company (P) Ltd,ELECTRICITY,NULL,
2427,PNB Metlife,INSURANCE,NULL,
2429,Edelweiss Tokio Life Insurance,INSURANCE,NULL,
2440,ACT BroadBand,BROADBAND,NULL,
2441,Hathway,BROADBAND,NULL,
2442,SpectraNet Broadband,BROADBAND,NULL,
2458,Hathway Digital TV,CABLE,NULL,
2459,Incable Digital TV,CABLE,NULL,
2443,Nextra Broadband,BROADBAND,NULL,
2436,Bajaj Finserv,LOAN REPAYMENT,NULL,
2460,Andhra Pradesh Traffic Police,TRAFFIC CHALLAN,NULL,
2444,TTN BroadBand,BROADBAND,NULL,
2432,DHFL Pramerica Life Insurance Co. Ltd,INSURANCE,NULL,
2445,Comway Broadband,BROADBAND,NULL,
2446,Fusionnet Web Services Private Limited,BROADBAND,NULL,
2447,ASIANET Broadband (ASIANET),BROADBAND,NULL,
2433,Chola Insurance,INSURANCE,NULL,
2434,SBIG (Motor),INSURANCE,NULL,
2435,SBIG (Health),INSURANCE,NULL,
2448,Instalinks,BROADBAND,NULL,
2449,Mnet Broadband,BROADBAND,NULL,
2450,Timbl Broadband,BROADBAND,NULL,
2451,Vfibernet Broadband,BROADBAND,NULL,
2452,Instanet Broadband,BROADBAND,NULL,
2453,Netplus Broadband,BROADBAND,NULL,
2437,Religare Health Insurance Co Ltd.,LOAN REPAYMENT,NULL,
2400,Shriram City Union Finance Ltd,LOAN REPAYMENT,NULL,
2438,Indiabulls Consumer Finance Limited,LOAN REPAYMENT,NULL,
2454,Flash Fibernet,BROADBAND,NULL,
2310,Ess Kay Fincorp Limited (Sk Finance),LOAN REPAYMENT,NULL,
2311,Faircent,LOAN REPAYMENT,NULL,
2327,i2iFunding,LOAN REPAYMENT,NULL,
2455,AirJaldi - Rural Broadband,BROADBAND,NULL,
2456,Skylink Fibernet Private Limited,BROADBAND,NULL,
2457,Excell Broadband,BROADBAND,NULL,
2461,Google Play Recharge Code,DIGITAL VOUCHER,NULL,
2439,Kredit Bee,LOAN REPAYMENT,NULL,
2430,BSES Rajdhani Prepaid Meter Recharge,ELECTRICITY,NULL,
2431,BSES Yamuna Prepaid Meter Recharge,ELECTRICITY,NULL,
1,AIRTEL,MOBILE,,
2,VODAFONE,MOBILE,,
3,IDEA,MOBILE,,
4,TATA INDICOM,MOBILE,,
5,DOCOMO,MOBILE,,
6,TELENOR,MOBILE,,
7,MTNL,MOBILE,,
8,BSNL,MOBILE,,
9,AIRCEL,MOBILE,,
10,VIDEOCON,MOBILE,,
11,MTS,MOBILE,,
12,DISH TV,DTH,,
13,TATA SKY,DTH,,
14,SUN TV,DTH,,
15,VIDEOCON STV,DTH,,
16,RELIANCE BIG TV,DTH,,
17,AIRTEL DEGITAL TV,DTH,,
18,MTS MBLAZE,DATACARD,,
19,MTS MBROWSE,DATACARD,,
20,RELIANCE NETCONNECT,DATACARD,,
21,TATA PHOTON WHIZ,DATACARD,,
22,TATA PHOTON MAX,DATACARD,,
23,AIRTEL POSTPAID,POSTPAID,,
24,IDEA POSTPAID,POSTPAID,,
25,VODAFONE POSTPAID,POSTPAID,,
26,RELIANCE GSM POSTPAID,POSTPAID,,
27,RELIANCE CDMA POSTPAID,POSTPAID,,
28,TATA DOCOMO  POSTPAID,POSTPAID,,
29,AIRCEL  POSTPAID,POSTPAID,,
30,MTS  POSTPAID,POSTPAID,,
31,MTNL TELEPHONE,TELEPHONE,,
32,BSNL TELEPHONE,TELEPHONE,,
33,AIRTEL TELEPHONE,TELEPHONE,,
39,RELIANCE GSM,MOBILE,,
40,RELIANCE CDMA,MOBILE,,
42,BSNL STV,STV,,
43,TATA Docomo STV,STV,,
44,TELENOR STV,STV,,
47,MTNL STV,STV,,
156,TORRENT POWER SURAT,ELECTRICITY,,
220,Torrent Power Agra,ELECTRICITY,,
157,TORRENT POWER BHIWANDI,ELECTRICITY,,
2470,Torrent Power Shil-Mumbra-Kalwa,ELECTRICITY,,
